Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-12-05,52.380001068115234,51.345001220703125,52.334999084472656,51.47999954223633,2025000.0,48.14656066894531,MKC
2017-12-06,51.79999923706055,51.38999938964844,51.474998474121094,51.5,1392800.0,48.165260314941406,MKC
2017-12-07,51.58000183105469,50.974998474121094,51.564998626708984,51.06999969482422,2133000.0,47.76310348510742,MKC
2017-12-08,51.17499923706055,50.44499969482422,51.01499938964844,50.58000183105469,2075400.0,47.30483627319336,MKC
2017-12-11,50.584999084472656,49.70500183105469,50.45500183105469,50.2599983215332,2414600.0,47.00556182861328,MKC
2017-12-12,50.82500076293945,50.125,50.5,50.53499984741211,1951400.0,47.26274871826172,MKC
2017-12-13,50.73500061035156,50.17499923706055,50.73500061035156,50.47999954223633,1367800.0,47.21131134033203,MKC
2017-12-14,50.5099983215332,50.1150016784668,50.5099983215332,50.119998931884766,1174400.0,46.8746223449707,MKC
2017-12-15,50.904998779296875,50.25,50.29499816894531,50.71500015258789,2674200.0,47.43110275268555,MKC
2017-12-18,51.42499923706055,50.80500030517578,50.875,50.845001220703125,1555000.0,47.55267333984375,MKC
2017-12-19,51.43000030517578,50.78499984741211,51.025001525878906,50.78499984741211,1346600.0,47.49655532836914,MKC
2017-12-20,50.98500061035156,50.125,50.98500061035156,50.70000076293945,1511000.0,47.41706848144531,MKC
2017-12-21,50.8849983215332,50.494998931884766,50.814998626708984,50.57500076293945,1251800.0,47.3001594543457,MKC
2017-12-22,51.16999816894531,50.4900016784668,50.82500076293945,50.959999084472656,955800.0,47.66022872924805,MKC
2017-12-26,51.349998474121094,50.95000076293945,50.9900016784668,51.005001068115234,695000.0,47.70232009887695,MKC
2017-12-27,51.38999938964844,50.904998779296875,51.20500183105469,51.064998626708984,871600.0,47.75843048095703,MKC
2017-12-28,51.15999984741211,50.869998931884766,50.94499969482422,51.119998931884766,1761400.0,48.054542541503906,MKC
2017-12-29,51.529998779296875,50.91999816894531,51.23500061035156,50.95500183105469,1454600.0,47.899436950683594,MKC
2018-01-02,51.15999984741211,50.26499938964844,51.005001068115234,50.6150016784668,1736800.0,47.579830169677734,MKC
2018-01-03,50.775001525878906,50.185001373291016,50.540000915527344,50.73500061035156,1643200.0,47.692630767822266,MKC
2018-01-04,51.41999816894531,50.470001220703125,50.665000915527344,51.05500030517578,1523000.0,47.993431091308594,MKC
2018-01-05,51.650001525878906,50.869998931884766,51.255001068115234,51.55500030517578,1822200.0,48.46345520019531,MKC
2018-01-08,51.79499816894531,51.34000015258789,51.40999984741211,51.61000061035156,1465600.0,48.515159606933594,MKC
2018-01-09,51.90999984741211,51.540000915527344,51.650001525878906,51.560001373291016,1139000.0,48.46815872192383,MKC
2018-01-10,51.400001525878906,50.619998931884766,51.21500015258789,50.790000915527344,1097200.0,47.744327545166016,MKC
2018-01-11,50.92499923706055,50.40999984741211,50.7599983215332,50.5,1529400.0,47.47172164916992,MKC
2018-01-12,50.9900016784668,50.310001373291016,50.63999938964844,50.505001068115234,1145400.0,47.47642135620117,MKC
2018-01-16,50.9900016784668,50.470001220703125,50.525001525878906,50.64500045776367,1868800.0,47.6080322265625,MKC
2018-01-17,51.54999923706055,50.71500015258789,50.880001068115234,51.32500076293945,1384800.0,48.24725341796875,MKC
2018-01-18,51.630001068115234,51.04999923706055,51.39500045776367,51.45500183105469,1981000.0,48.36944580078125,MKC
2018-01-19,50.95000076293945,49.28499984741211,50.94499969482422,49.595001220703125,5783000.0,46.62099838256836,MKC
2018-01-22,50.0,49.209999084472656,49.66999816894531,49.564998626708984,2562000.0,46.5927848815918,MKC
2018-01-23,49.70000076293945,49.16999816894531,49.45500183105469,49.44499969482422,2847000.0,46.479976654052734,MKC
2018-01-24,50.494998931884766,49.494998931884766,49.665000915527344,50.04499816894531,3562200.0,47.044002532958984,MKC
2018-01-25,53.095001220703125,51.5,51.849998474121094,52.54499816894531,5561200.0,49.39409637451172,MKC
2018-01-26,53.779998779296875,52.130001068115234,52.375,53.724998474121094,3120800.0,50.503326416015625,MKC
2018-01-29,54.48500061035156,53.275001525878906,53.68000030517578,53.88999938964844,2908200.0,50.6584358215332,MKC
2018-01-30,54.310001373291016,53.71500015258789,53.904998779296875,53.98500061035156,2478600.0,50.747745513916016,MKC
2018-01-31,54.834999084472656,53.880001068115234,54.064998626708984,54.3849983215332,3799400.0,51.12374496459961,MKC
2018-02-01,54.53499984741211,53.70500183105469,54.35499954223633,53.7599983215332,2453200.0,50.536231994628906,MKC
2018-02-02,53.494998931884766,51.755001068115234,53.494998931884766,51.779998779296875,2493000.0,48.67496871948242,MKC
2018-02-05,52.125,50.76499938964844,51.69499969482422,50.76499938964844,3203200.0,47.7208251953125,MKC
2018-02-06,51.474998474121094,49.744998931884766,50.2599983215332,51.22999954223633,3207600.0,48.15795135498047,MKC
2018-02-07,52.185001373291016,51.01499938964844,51.02000045776367,51.33000183105469,2069200.0,48.251953125,MKC
2018-02-08,52.244998931884766,50.665000915527344,51.46500015258789,50.68000030517578,2191200.0,47.640926361083984,MKC
2018-02-09,51.275001525878906,49.935001373291016,51.07500076293945,50.91999816894531,2126000.0,47.86653137207031,MKC
2018-02-12,51.564998626708984,51.0099983215332,51.095001220703125,51.150001525878906,1394200.0,48.082740783691406,MKC
2018-02-13,51.61000061035156,50.6349983215332,50.95500183105469,51.35499954223633,1189000.0,48.27544021606445,MKC
2018-02-14,51.94499969482422,50.7400016784668,51.099998474121094,51.880001068115234,1252000.0,48.768978118896484,MKC
2018-02-15,52.45000076293945,51.095001220703125,52.0,52.404998779296875,1184600.0,49.26249313354492,MKC
2018-02-16,52.935001373291016,51.880001068115234,52.19499969482422,52.75,1176000.0,49.5867919921875,MKC
2018-02-20,52.83000183105469,52.029998779296875,52.744998931884766,52.29999923706055,1800600.0,49.16378402709961,MKC
2018-02-21,52.93000030517578,52.0,52.25,52.029998779296875,1641800.0,48.90997314453125,MKC
2018-02-22,52.92499923706055,52.025001525878906,52.15999984741211,52.529998779296875,1896800.0,49.379981994628906,MKC
2018-02-23,53.314998626708984,52.08000183105469,52.54499816894531,53.11000061035156,1777200.0,49.92520523071289,MKC
2018-02-26,53.8650016784668,52.8650016784668,53.10499954223633,53.709999084472656,2212000.0,50.489234924316406,MKC
2018-02-27,54.224998474121094,53.29499816894531,53.8650016784668,53.29499816894531,2137600.0,50.0991096496582,MKC
2018-02-28,54.06999969482422,53.290000915527344,53.560001373291016,53.38999938964844,2484000.0,50.188419342041016,MKC
2018-03-01,54.11000061035156,53.09000015258789,53.15999984741211,53.369998931884766,2567200.0,50.169612884521484,MKC
2018-03-02,54.21500015258789,53.10499954223633,53.14500045776367,54.14500045776367,1297600.0,50.89814758300781,MKC
2018-03-05,55.07500076293945,53.97999954223633,53.97999954223633,54.869998931884766,2473600.0,51.57966613769531,MKC
