Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-12-05,198.97000122070312,195.1999969482422,195.8800048828125,196.08999633789062,293700.0,191.31333923339844,MKTX
2017-12-06,198.27000427246094,195.39999389648438,196.00999450683594,197.02999877929688,180400.0,192.23040771484375,MKTX
2017-12-07,198.66000366210938,195.07000732421875,196.2100067138672,195.60000610351562,196000.0,190.83526611328125,MKTX
2017-12-08,197.8800048828125,194.85000610351562,195.6999969482422,196.0,194200.0,191.22552490234375,MKTX
2017-12-11,197.41000366210938,195.27000427246094,195.85000610351562,196.82000732421875,155600.0,192.02554321289062,MKTX
2017-12-12,199.60000610351562,195.61000061035156,197.07000732421875,197.2100067138672,139800.0,192.40602111816406,MKTX
2017-12-13,198.49000549316406,196.02999877929688,196.94000244140625,196.25,158900.0,191.46942138671875,MKTX
2017-12-14,196.8300018310547,194.55999755859375,196.8300018310547,195.07000732421875,262000.0,190.31814575195312,MKTX
2017-12-15,197.42999267578125,193.67999267578125,195.33999633789062,193.85000610351562,332800.0,189.1278839111328,MKTX
2017-12-18,200.50999450683594,194.08999633789062,195.07000732421875,199.36000061035156,305200.0,194.50363159179688,MKTX
2017-12-19,205.86000061035156,199.25,199.5500030517578,202.10000610351562,400800.0,197.1769256591797,MKTX
2017-12-20,205.32000732421875,200.08999633789062,203.07000732421875,202.91000366210938,420700.0,197.9672088623047,MKTX
2017-12-21,204.86000061035156,201.7100067138672,203.22000122070312,201.72000122070312,237500.0,196.80616760253906,MKTX
2017-12-22,202.66000366210938,200.4499969482422,200.86000061035156,201.75,157000.0,196.83544921875,MKTX
2017-12-26,201.97999572753906,199.0800018310547,200.74000549316406,201.02000427246094,232100.0,196.12322998046875,MKTX
2017-12-27,202.1999969482422,200.35000610351562,201.38999938964844,201.0,227600.0,196.10369873046875,MKTX
2017-12-28,202.00999450683594,200.3000030517578,201.8300018310547,201.80999755859375,162700.0,196.8939971923828,MKTX
2017-12-29,203.08999633789062,200.9199981689453,202.07000732421875,201.75,362400.0,196.83544921875,MKTX
2018-01-02,203.97000122070312,198.1999969482422,202.36000061035156,203.6300048828125,391600.0,198.6696319580078,MKTX
2018-01-03,204.60000610351562,200.7899932861328,203.5,200.94000244140625,275800.0,196.04518127441406,MKTX
2018-01-04,206.77000427246094,200.05999755859375,200.5,206.5399932861328,329300.0,201.50875854492188,MKTX
2018-01-05,210.6300048828125,206.8300018310547,207.67999267578125,207.22999572753906,181600.0,202.18194580078125,MKTX
2018-01-08,208.97999572753906,204.97000122070312,205.57000732421875,207.41000366210938,182000.0,202.3575439453125,MKTX
2018-01-09,209.2899932861328,204.3699951171875,208.0500030517578,204.55999755859375,186400.0,199.57699584960938,MKTX
2018-01-10,208.25,203.6699981689453,204.3800048828125,206.3800048828125,229700.0,201.3526611328125,MKTX
2018-01-11,207.6199951171875,201.1699981689453,206.25999450683594,201.52000427246094,207500.0,196.61105346679688,MKTX
2018-01-12,203.9600067138672,200.11000061035156,200.85000610351562,203.72000122070312,213700.0,198.7574920654297,MKTX
2018-01-16,207.75999450683594,204.4600067138672,204.49000549316406,206.4600067138672,297600.0,201.4307098388672,MKTX
2018-01-17,208.72999572753906,204.0,206.7100067138672,207.3699951171875,233900.0,202.31854248046875,MKTX
2018-01-18,208.74000549316406,206.47999572753906,207.38999938964844,207.86000061035156,196300.0,202.796630859375,MKTX
2018-01-19,209.47999572753906,206.92999267578125,208.44000244140625,208.38999938964844,182500.0,203.31369018554688,MKTX
2018-01-22,204.13999938964844,199.77000427246094,200.0,201.25999450683594,430900.0,196.35739135742188,MKTX
2018-01-23,202.25,195.94000244140625,201.35000610351562,195.97999572753906,274100.0,191.20602416992188,MKTX
2018-01-24,201.58999633789062,193.02999877929688,196.10000610351562,195.74000549316406,510300.0,190.9718475341797,MKTX
2018-01-25,198.9199981689453,193.47000122070312,197.00999450683594,193.5800018310547,258200.0,188.86444091796875,MKTX
2018-01-26,194.49000549316406,191.0,194.22999572753906,193.49000549316406,289400.0,188.7766571044922,MKTX
2018-01-29,195.3300018310547,190.1199951171875,193.27000427246094,190.7899932861328,264500.0,186.14242553710938,MKTX
2018-01-30,196.25999450683594,189.9600067138672,190.0,191.85000610351562,347400.0,187.17657470703125,MKTX
2018-01-31,199.8000030517578,190.47999572753906,195.83999633789062,196.2100067138672,462300.0,191.43040466308594,MKTX
2018-02-01,196.0,189.4600067138672,194.33999633789062,195.60000610351562,384100.0,190.83526611328125,MKTX
2018-02-02,199.5399932861328,192.5500030517578,194.50999450683594,196.2899932861328,283000.0,191.50845336914062,MKTX
2018-02-05,201.9600067138672,194.39999389648438,195.27999877929688,197.1300048828125,597800.0,192.32797241210938,MKTX
2018-02-06,197.1699981689453,191.77000427246094,194.9199981689453,195.25999450683594,545600.0,190.5035400390625,MKTX
2018-02-07,196.55999755859375,193.55999755859375,195.27000427246094,195.00999450683594,162800.0,190.25961303710938,MKTX
2018-02-08,195.97000122070312,188.47999572753906,195.1999969482422,189.02000427246094,379300.0,184.41554260253906,MKTX
2018-02-09,191.97000122070312,185.25,190.25999450683594,189.16000366210938,307000.0,184.55215454101562,MKTX
2018-02-12,194.47000122070312,189.32000732421875,189.99000549316406,191.5,156600.0,186.83514404296875,MKTX
2018-02-13,193.5399932861328,187.08999633789062,190.4199981689453,193.3000030517578,206300.0,189.0057830810547,MKTX
2018-02-14,198.08999633789062,192.30999755859375,192.30999755859375,197.60000610351562,188000.0,193.21026611328125,MKTX
2018-02-15,199.97000122070312,196.16000366210938,198.2100067138672,198.89999389648438,128300.0,194.48138427734375,MKTX
2018-02-16,201.86000061035156,197.94000244140625,198.77999877929688,201.39999389648438,122900.0,196.9258575439453,MKTX
2018-02-20,202.99000549316406,198.00999450683594,201.13999938964844,200.1199951171875,242300.0,195.67430114746094,MKTX
2018-02-21,204.6199951171875,199.75999450683594,200.10000610351562,201.99000549316406,253600.0,197.50277709960938,MKTX
