Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-12-05,164.24000549316406,162.07000732421875,164.24000549316406,162.75,2010500.0,131.8280792236328,SPG
2017-12-06,163.92999267578125,161.77999877929688,162.86000061035156,162.75999450683594,1310800.0,131.83616638183594,SPG
2017-12-07,163.1300048828125,161.6999969482422,162.07000732421875,162.07000732421875,1137900.0,131.2772674560547,SPG
2017-12-08,162.74000549316406,160.74000549316406,161.86000061035156,162.25,1423800.0,131.42306518554688,SPG
2017-12-11,163.3300018310547,161.66000366210938,162.3000030517578,162.25999450683594,1122300.0,131.43115234375,SPG
2017-12-12,167.3000030517578,163.47999572753906,166.0,166.35000610351562,4140500.0,134.7440948486328,SPG
2017-12-13,168.33999633789062,165.1999969482422,166.77000427246094,165.8300018310547,1878300.0,134.32289123535156,SPG
2017-12-14,167.77999877929688,165.2899932861328,166.0,165.6300048828125,1342800.0,134.160888671875,SPG
2017-12-15,169.11000061035156,166.24000549316406,166.39999389648438,167.80999755859375,3053300.0,135.9266815185547,SPG
2017-12-18,170.92999267578125,167.89999389648438,168.14999389648438,169.82000732421875,1689000.0,137.5548095703125,SPG
2017-12-19,170.47000122070312,167.25999450683594,169.85000610351562,168.4199981689453,1569500.0,136.42079162597656,SPG
2017-12-20,169.0,163.89999389648438,168.32000732421875,163.97999572753906,2263500.0,132.82437133789062,SPG
2017-12-21,164.9199981689453,163.8000030517578,164.49000549316406,164.6999969482422,1098500.0,133.40756225585938,SPG
2017-12-22,167.80999755859375,164.0,164.49000549316406,167.07000732421875,2015600.0,135.32728576660156,SPG
2017-12-26,169.99000549316406,166.66000366210938,167.25,169.36000061035156,1103000.0,137.18218994140625,SPG
2017-12-27,171.25,169.1300048828125,169.82000732421875,170.77000427246094,1617700.0,138.32427978515625,SPG
2017-12-28,171.42999267578125,169.9199981689453,170.83999633789062,171.14999389648438,995000.0,138.63211059570312,SPG
2017-12-29,172.35000610351562,170.36000061035156,171.32000732421875,171.74000549316406,1190900.0,139.1099853515625,SPG
2018-01-02,173.02000427246094,170.33999633789062,172.33999633789062,172.4199981689453,1442900.0,139.66078186035156,SPG
2018-01-03,172.61000061035156,169.85000610351562,172.10000610351562,171.6199951171875,1849300.0,139.01278686523438,SPG
2018-01-04,171.49000549316406,166.5399932861328,171.49000549316406,166.60000610351562,2159500.0,134.9465789794922,SPG
2018-01-05,168.3699951171875,166.3699951171875,167.0500030517578,168.14999389648438,2126500.0,136.2021026611328,SPG
2018-01-08,170.1699981689453,168.33999633789062,168.9600067138672,169.25,1874900.0,137.09310913085938,SPG
2018-01-09,169.41000366210938,165.1300048828125,168.91000366210938,165.52999877929688,1720900.0,134.07989501953125,SPG
2018-01-10,165.1199951171875,162.77000427246094,164.67999267578125,164.97999572753906,1339500.0,133.63436889648438,SPG
2018-01-11,165.49000549316406,164.05999755859375,165.25,164.8300018310547,1494600.0,133.51287841796875,SPG
2018-01-12,165.97000122070312,164.3699951171875,165.00999450683594,165.50999450683594,1238100.0,134.06369018554688,SPG
